Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,69.01000213623047,69.33000183105469,66.16000366210938,66.66000366210938,66.66000366210938,2797600
2023-01-04,67.62000274658203,68.01000213623047,65.87999725341797,67.6500015258789,67.6500015258789,3209600
2023-01-05,66.80000305175781,67.12000274658203,64.93000030517578,65.62000274658203,65.62000274658203,2040100
2023-01-06,65.97000122070312,69.9000015258789,65.5999984741211,69.51000213623047,69.51000213623047,4079800
2023-01-09,69.80999755859375,72.1719970703125,68.57499694824219,70.08000183105469,70.08000183105469,3403000
2023-01-10,69.54000091552734,71.23999786376953,69.52999877929688,70.86000061035156,70.86000061035156,1851200
2023-01-11,70.9800033569336,71.37000274658203,68.69999694824219,70.01000213623047,70.01000213623047,3343500
2023-01-12,69.83000183105469,70.02999877929688,67.62999725341797,69.91000366210938,69.91000366210938,3177700
2023-01-13,69.08999633789062,70.5999984741211,68.62999725341797,69.48999786376953,69.48999786376953,2344200
2023-01-17,69.5,70.19999694824219,67.77999877929688,69.87000274658203,69.87000274658203,3776800
2023-01-18,71.0,71.37000274658203,67.43000030517578,67.4800033569336,67.4800033569336,3085800
2023-01-19,66.29000091552734,67.86000061035156,66.2509994506836,66.83499908447266,66.83499908447266,2180100
2023-01-20,67.08000183105469,69.7699966430664,66.68499755859375,69.5,69.5,2838600
2023-01-23,69.0,71.51000213623047,68.25,70.97000122070312,70.97000122070312,2835000
2023-01-24,70.79000091552734,71.83999633789062,69.19999694824219,69.43000030517578,69.43000030517578,2227900
2023-01-25,68.11000061035156,69.36000061035156,66.06099700927734,68.88999938964844,68.88999938964844,3202700
2023-01-26,70.43000030517578,72.37000274658203,69.76000213623047,71.58000183105469,71.58000183105469,2670000
2023-01-27,71.04000091552734,74.54000091552734,70.79000091552734,74.1500015258789,74.1500015258789,3556900
2023-01-30,73.08999633789062,78.44000244140625,73.08000183105469,73.5,73.5,7108400
2023-01-31,73.5,75.0199966430664,73.36000061035156,75.0,75.0,2832700
2023-02-01,75.4800033569336,78.5,73.9000015258789,78.11000061035156,78.11000061035156,3161100
2023-02-02,80.2300033569336,84.41999816894531,79.51000213623047,82.83999633789062,82.83999633789062,5428400
2023-02-03,79.62000274658203,81.9800033569336,78.73999786376953,79.54000091552734,79.54000091552734,3488200
2023-02-06,77.87999725341797,79.2300033569336,76.33499908447266,77.06999969482422,77.06999969482422,2862200
2023-02-07,77.48999786376953,85.12999725341797,76.01000213623047,84.66000366210938,84.66000366210938,14656800
2023-02-08,83.52999877929688,84.44000244140625,79.18000030517578,79.3499984741211,79.3499984741211,5372600
2023-02-09,80.45999908447266,80.66000366210938,76.45999908447266,76.7699966430664,76.7699966430664,4015900
2023-02-10,75.76000213623047,75.87000274658203,72.87000274658203,74.20999908447266,74.20999908447266,3305100
2023-02-13,75.0999984741211,76.51000213623047,73.5999984741211,76.4800033569336,76.4800033569336,2941300
2023-02-14,75.625,77.98500061035156,74.25,77.9000015258789,77.9000015258789,3308600
2023-02-15,77.66999816894531,80.80000305175781,76.98500061035156,80.7699966430664,80.7699966430664,2336200
2023-02-16,78.58999633789062,80.43000030517578,77.55999755859375,77.91000366210938,77.91000366210938,3205400
2023-02-17,76.91000366210938,77.0999984741211,74.30000305175781,76.11000061035156,76.11000061035156,3002100
2023-02-21,74.0199966430664,75.1500015258789,72.2699966430664,72.47000122070312,72.47000122070312,2884900
2023-02-22,73.08999633789062,74.25,72.7300033569336,73.38999938964844,73.38999938964844,4489400
2023-02-23,74.37000274658203,75.04000091552734,72.66000366210938,74.56999969482422,74.56999969482422,2948400
2023-02-24,72.4000015258789,74.56800079345703,72.19100189208984,73.93000030517578,73.93000030517578,3062800
2023-02-27,74.9000015258789,75.37100219726562,73.19999694824219,73.72000122070312,73.72000122070312,8477300
2023-02-28,75.95500183105469,76.9800033569336,72.88999938964844,74.58999633789062,74.58999633789062,18552100
2023-03-01,74.19999694824219,75.80000305175781,69.35099792480469,69.62000274658203,69.62000274658203,7258300
2023-03-02,68.9000015258789,71.30999755859375,68.9000015258789,70.62999725341797,70.62999725341797,4088700
2023-03-03,69.12999725341797,71.40499877929688,68.92500305175781,70.80999755859375,70.80999755859375,4358000
2023-03-06,71.2300033569336,73.11000061035156,70.625,71.33000183105469,71.33000183105469,3246200
2023-03-07,71.63999938964844,73.05000305175781,69.47000122070312,69.6500015258789,69.6500015258789,3100900
2023-03-08,69.91999816894531,70.33000183105469,68.29000091552734,68.91000366210938,68.91000366210938,2775800
2023-03-09,68.80999755859375,69.70999908447266,67.13999938964844,67.62000274658203,67.62000274658203,4020100
2023-03-10,66.1989974975586,68.43000030517578,64.46299743652344,67.12000274658203,67.12000274658203,5660700
2023-03-13,66.33200073242188,69.94999694824219,65.62000274658203,68.66999816894531,68.66999816894531,4290700
2023-03-14,69.98999786376953,70.80000305175781,68.19000244140625,68.98999786376953,68.98999786376953,2299400
2023-03-15,68.09500122070312,71.19999694824219,68.09500122070312,71.02999877929688,71.02999877929688,3477200
2023-03-16,71.33000183105469,72.19999694824219,69.87000274658203,70.58999633789062,70.58999633789062,4268500
2023-03-17,70.55000305175781,70.5999984741211,68.56999969482422,69.19000244140625,69.19000244140625,3763400
2023-03-20,68.87999725341797,69.33000183105469,67.4000015258789,69.30000305175781,69.30000305175781,3578300
2023-03-21,69.72000122070312,71.88999938964844,69.18000030517578,71.8499984741211,71.8499984741211,2456600
2023-03-22,71.72000122070312,72.16000366210938,68.69000244140625,68.75,68.75,2821100
2023-03-23,69.44000244140625,70.7300033569336,68.70999908447266,69.19000244140625,69.19000244140625,3849400
2023-03-24,68.25,69.05000305175781,67.76000213623047,69.04000091552734,69.04000091552734,1718600
2023-03-27,69.69000244140625,70.19999694824219,67.8499984741211,68.56999969482422,68.56999969482422,2168400
2023-03-28,68.56999969482422,68.95999908447266,67.3499984741211,68.54000091552734,68.54000091552734,2073300
2023-03-29,69.72000122070312,71.06999969482422,69.5999984741211,70.5999984741211,70.5999984741211,3027800
2023-03-30,71.60800170898438,72.91999816894531,71.22000122070312,72.04000091552734,72.04000091552734,2833900
2023-03-31,72.4800033569336,74.33000183105469,72.12999725341797,73.83999633789062,73.83999633789062,4311400
2023-04-03,73.16999816894531,73.76499938964844,72.37000274658203,73.66999816894531,73.66999816894531,2304700
2023-04-04,74.1500015258789,74.41000366210938,72.8949966430664,73.63999938964844,73.63999938964844,1812500
2023-04-05,73.01000213623047,73.05999755859375,70.13999938964844,71.0999984741211,71.0999984741211,3576900
2023-04-06,70.71499633789062,72.0999984741211,69.55999755859375,71.8499984741211,71.8499984741211,2074400
2023-04-10,71.18000030517578,71.33100128173828,69.66000366210938,71.16999816894531,71.16999816894531,2137000
2023-04-11,68.87000274658203,70.80000305175781,68.25,70.0,70.0,4037300
2023-04-12,71.16999816894531,71.5250015258789,67.45999908447266,67.48999786376953,67.48999786376953,2906500
2023-04-13,67.73999786376953,70.88999938964844,67.73999786376953,70.18000030517578,70.18000030517578,3255100
