Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,165.57000732421875,166.1999969482422,161.44000244140625,162.4499969482422,158.66653442382812,4475700
2023-01-04,165.3800048828125,167.58999633789062,163.75999450683594,165.91000366210938,162.0459747314453,3477900
2023-01-05,164.47000122070312,165.6300048828125,159.5800018310547,159.69000244140625,155.9708251953125,4750300
2023-01-06,161.75999450683594,166.75,159.92999267578125,165.52000427246094,161.66505432128906,3483400
2023-01-09,167.38999938964844,169.91000366210938,165.67999267578125,167.10000610351562,163.20823669433594,3734100
2023-01-10,166.5,169.75,166.5,169.22000122070312,165.27886962890625,2351900
2023-01-11,167.72000122070312,170.1300048828125,167.30999755859375,169.7899932861328,165.83558654785156,3068900
2023-01-12,170.02000427246094,170.63999938964844,167.16000366210938,168.6699981689453,164.74166870117188,2478100
2023-01-13,167.5,169.42999267578125,166.4199981689453,168.97999572753906,165.04446411132812,1891200
2023-01-17,167.91000366210938,169.1699981689453,166.0500030517578,166.91000366210938,163.02267456054688,3320200
2023-01-18,168.52999877929688,169.3800048828125,165.89999389648438,166.0,162.1338653564453,2627700
2023-01-19,165.55999755859375,165.63999938964844,162.10000610351562,163.1300048828125,159.33070373535156,3082500
2023-01-20,163.82000732421875,165.24000549316406,161.0399932861328,165.1699981689453,161.3231964111328,3841900
2023-01-23,166.5399932861328,170.25,165.6199951171875,169.66000366210938,165.70863342285156,3521900
2023-01-24,167.91000366210938,170.02999877929688,167.36000061035156,168.86000061035156,164.92724609375,2407100
2023-01-25,166.6199951171875,168.72999572753906,164.2100067138672,168.4499969482422,164.52679443359375,2739800
2023-01-26,169.94000244140625,170.9499969482422,166.86000061035156,170.74000549316406,166.7634735107422,3539900
2023-01-27,169.07000732421875,172.02999877929688,168.39999389648438,170.8300018310547,166.8513946533203,2453400
2023-01-30,169.10000610351562,171.14999389648438,168.33999633789062,168.92999267578125,164.99562072753906,3135600
2023-01-31,168.92999267578125,171.52000427246094,168.89999389648438,171.47000122070312,167.47647094726562,2549400
2023-02-01,171.3300018310547,178.50999450683594,171.22999572753906,176.58999633789062,172.47720336914062,4200300
2023-02-02,177.86000061035156,180.0500030517578,176.19000244140625,179.3000030517578,175.12411499023438,4206200
2023-02-03,176.92999267578125,181.33999633789062,176.22000122070312,178.82000732421875,174.65530395507812,4005700
2023-02-06,176.99000549316406,179.32000732421875,176.3699951171875,177.5500030517578,173.41485595703125,2916600
2023-02-07,178.38999938964844,181.86000061035156,177.00999450683594,181.02000427246094,176.80404663085938,3531600
2023-02-08,178.64999389648438,179.8699951171875,177.39999389648438,177.75999450683594,173.61997985839844,3520600
2023-02-09,180.75,182.22999572753906,177.32000732421875,178.52000427246094,174.36227416992188,2983300
2023-02-10,177.13999938964844,179.02000427246094,176.07000732421875,178.4600067138672,174.3036651611328,4003300
2023-02-13,179.3800048828125,181.6300048828125,178.9499969482422,180.4499969482422,176.247314453125,3975500
2023-02-14,179.07000732421875,183.1300048828125,178.52999877929688,182.5399932861328,178.28863525390625,3784200
2023-02-15,194.33999633789062,196.41000366210938,191.10000610351562,196.17999267578125,191.6109619140625,7456000
2023-02-16,194.55999755859375,196.3000030517578,192.9600067138672,193.8300018310547,189.31570434570312,4481700
2023-02-17,193.08999633789062,194.39999389648438,191.36000061035156,192.7100067138672,188.22178649902344,3774900
2023-02-21,190.6300048828125,191.17999267578125,185.47999572753906,185.97000122070312,181.63876342773438,5117800
2023-02-22,186.67999267578125,186.67999267578125,182.83999633789062,183.75999450683594,179.48023986816406,3512600
2023-02-23,186.97999572753906,187.47000122070312,183.13999938964844,185.64999389648438,181.32620239257812,4501800
2023-02-24,183.27999877929688,183.8699951171875,181.61000061035156,182.94000244140625,179.51087951660156,3177900
2023-02-27,185.5800018310547,185.89999389648438,182.94000244140625,183.1699981689453,179.73658752441406,2769500
2023-02-28,183.0,185.52999877929688,182.5399932861328,183.47000122070312,180.0309600830078,2644400
2023-03-01,183.86000061035156,185.52999877929688,182.6999969482422,183.11000061035156,179.6776885986328,2600300
2023-03-02,181.1300048828125,185.30999755859375,179.22000122070312,184.58999633789062,181.12997436523438,2906400
2023-03-03,185.30999755859375,186.8000030517578,182.94000244140625,186.25,182.7588348388672,3112400
2023-03-06,187.32000732421875,188.55999755859375,185.08999633789062,185.52000427246094,182.04254150390625,2664100
2023-03-07,186.02999877929688,186.94000244140625,183.50999450683594,184.94000244140625,181.47340393066406,2415100
2023-03-08,186.3699951171875,187.4499969482422,185.1999969482422,186.57000732421875,183.07286071777344,3182000
2023-03-09,187.1199951171875,188.7899932861328,183.3800048828125,183.55999755859375,180.1192626953125,3627300
2023-03-10,184.72999572753906,185.5800018310547,181.3300018310547,181.75999450683594,178.35299682617188,3166800
2023-03-13,179.80999755859375,184.3000030517578,179.0800018310547,182.5500030517578,179.12820434570312,3310200
2023-03-14,184.9600067138672,188.02999877929688,183.99000549316406,186.5800018310547,183.08265686035156,4147400
2023-03-15,184.22999572753906,185.50999450683594,180.33999633789062,182.92999267578125,179.50108337402344,3972700
2023-03-16,181.32000732421875,187.30999755859375,180.1999969482422,186.6300048828125,183.13172912597656,3753500
2023-03-17,187.38999938964844,188.8000030517578,184.47000122070312,185.85000610351562,182.36634826660156,6216500
2023-03-20,186.10000610351562,187.52000427246094,185.1199951171875,187.05999755859375,183.55364990234375,3033500
2023-03-21,188.8800048828125,189.9199981689453,186.0,188.39999389648438,184.86854553222656,3232700
2023-03-22,188.86000061035156,191.5,186.35000610351562,186.61000061035156,183.11209106445312,3481000
2023-03-23,188.97000122070312,192.5399932861328,187.05999755859375,189.4499969482422,185.89886474609375,2658300
2023-03-24,189.10000610351562,189.4199981689453,185.66000366210938,187.69000244140625,184.17184448242188,3401800
2023-03-27,188.25,188.36000061035156,184.47999572753906,184.77000427246094,181.3065948486328,3616900
2023-03-28,183.72000122070312,184.0,180.8800048828125,183.60000610351562,180.1585235595703,3319900
2023-03-29,186.0399932861328,190.3000030517578,186.0399932861328,189.1699981689453,185.6240997314453,3577800
2023-03-30,191.25,195.1300048828125,190.88999938964844,194.2100067138672,190.5696563720703,4367100
2023-03-31,193.52000427246094,197.55999755859375,193.25,197.22000122070312,193.52320861816406,3873000
2023-04-03,196.47000122070312,197.75,194.25999450683594,196.27999877929688,192.600830078125,3120700
2023-04-04,197.55999755859375,198.25,193.7899932861328,195.1199951171875,191.4625701904297,3633600
2023-04-05,194.36000061035156,194.50999450683594,189.0500030517578,190.3699951171875,186.80160522460938,3368300
2023-04-06,188.74000549316406,189.8000030517578,186.82000732421875,187.1699981689453,183.66159057617188,3010100
2023-04-10,185.6300048828125,191.2100067138672,185.00999450683594,190.9499969482422,187.3707275390625,2573500
2023-04-11,192.22000122070312,192.32000732421875,189.07000732421875,189.41000366210938,185.85960388183594,2336400
2023-04-12,190.8000030517578,190.8000030517578,187.02000427246094,187.2899932861328,183.77932739257812,2085400
2023-04-13,187.3000030517578,190.10000610351562,186.16000366210938,189.10000610351562,185.55543518066406,2020200
